order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,discount,revenue,returned
ORD-12538,2024-10-23,CUST-4095,West,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,False
ORD-13524,2024-03-11,CUST-3377,South,Electronics,LED Monitor,2,299.99,0.05,569.98,False
ORD-13700,2024-08-22,CUST-2443,East,Clothing,Denim Jeans,1,59.99,0.05,56.99,False
ORD-14745,2024-01-14,CUST-4563,East,Electronics,LED Monitor,2,299.99,0.05,569.98,False
ORD-10521,2024-12-17,CUST-2041,East,Clothing,Denim Jeans,2,59.99,0.2,95.98,False
ORD-14709,2024-09-08,CUST-2327,East,Clothing,Running Shoes,1,109.99,0.1,98.99,False
ORD-13417,2024-09-02,CUST-1537,West,Clothing,Winter Jacket,3,149.99,0.1,404.97,False
ORD-13031,2024-06-09,CUST-1340,South,Electronics,Laptop Stand,4,49.99,0.0,199.96,False
ORD-12225,2024-06-15,CUST-2315,North,Electronics,Mechanical Keyboard,1,129.99,0.15,110.49,False
ORD-12259,2024-06-28,CUST-2742,North,Home & Garden,Plant Pot Set,2,34.99,0.05,66.48,False
ORD-12878,2024-08-10,CUST-1989,East,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-12896,2024-07-28,CUST-3035,West,Electronics,Wireless Headphones,2,89.99,0.05,170.98,False
ORD-13817,2024-11-26,CUST-2014,East,Clothing,Wool Sweater,5,79.99,0.05,379.95,False
ORD-13710,2024-01-28,CUST-3915,North,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-12657,2024-11-03,CUST-1786,East,Clothing,Casual Sneakers,1,89.99,0.05,85.49,False
ORD-12901,2024-11-11,CUST-3228,East,Electronics,Wireless Headphones,4,89.99,0.0,359.96,False
ORD-13201,2024-07-16,CUST-1647,East,Clothing,Winter Jacket,1,149.99,0.0,149.99,False
ORD-12526,2024-03-22,CUST-3504,South,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-13373,2024-09-15,CUST-1796,South,Electronics,LED Monitor,1,299.99,0.0,299.99,True
ORD-10576,2024-02-03,CUST-3121,West,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-11650,2024-01-16,CUST-2128,East,Home & Garden,Storage Organizer,1,29.99,0.0,29.99,True
ORD-13389,2024-09-20,CUST-1229,North,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-11960,2024-02-25,CUST-4796,West,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-14710,2024-06-03,CUST-3537,North,Clothing,Running Shoes,1,109.99,0.0,109.99,False
ORD-10551,2024-11-28,CUST-4975,East,Clothing,Casual Sneakers,2,89.99,0.2,143.98,False
ORD-11635,2024-03-03,CUST-2788,North,Electronics,Smart Watch,4,199.99,0.05,759.96,False
ORD-11274,2024-06-23,CUST-4098,West,Clothing,Rain Coat,1,119.99,0.0,119.99,False
ORD-11816,2024-04-09,CUST-4398,North,Clothing,Yoga Pants,1,44.99,0.1,40.49,False
ORD-10755,2024-11-04,CUST-4003,East,Clothing,Cotton T-Shirt,2,24.99,0.0,49.98,False
ORD-13746,2024-09-18,CUST-4998,North,Clothing,Casual Sneakers,4,89.99,0.1,323.96,False
ORD-12634,2024-10-07,CUST-3845,West,Home & Garden,Coffee Maker,3,69.99,0.0,209.97,False
ORD-11327,2024-11-26,CUST-1501,East,Electronics,USB-C Hub,3,39.99,0.1,107.97,False
ORD-10639,2024-05-24,CUST-1439,East,Home & Garden,Coffee Maker,2,69.99,0.05,132.98,False
ORD-14277,2024-05-01,CUST-3633,East,Clothing,Rain Coat,4,119.99,0.05,455.96,False
ORD-10043,2024-12-10,CUST-1791,South,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-10007,2024-12-27,CUST-3566,North,Clothing,Rain Coat,1,119.99,0.05,113.99,False
ORD-10480,2024-09-14,CUST-3940,East,Electronics,Laptop Stand,2,49.99,0.05,94.98,False
ORD-14611,2024-01-09,CUST-3734,West,Clothing,Yoga Pants,2,44.99,0.0,89.98,False
ORD-10471,2024-12-21,CUST-1874,North,Clothing,Running Shoes,3,109.99,0.15,280.47,False
ORD-10421,2024-11-08,CUST-2083,North,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-13752,2024-04-22,CUST-1390,East,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-13630,2024-10-12,CUST-2720,South,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-13514,2024-11-18,CUST-4684,East,Clothing,Cotton T-Shirt,1,24.99,0.15,21.24,False
ORD-10654,2024-06-11,CUST-4679,East,Home & Garden,Scented Candles,2,19.99,0.05,37.98,True
ORD-12983,2024-11-28,CUST-1335,South,Home & Garden,Throw Blanket,4,49.99,0.0,199.96,False
ORD-14500,2024-08-01,CUST-2987,West,Clothing,Denim Jeans,4,59.99,0.1,215.96,False
ORD-14517,2024-12-10,CUST-1750,South,Clothing,Casual Sneakers,1,89.99,0.05,85.49,False
ORD-10464,2024-12-21,CUST-3681,South,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-13050,2024-03-08,CUST-3074,East,Electronics,Smart Watch,2,199.99,0.05,379.98,False
ORD-11691,2024-07-09,CUST-3659,South,Electronics,USB-C Hub,2,39.99,0.05,75.98,False
ORD-11033,2024-02-05,CUST-3594,East,Electronics,LED Monitor,2,299.99,0.0,599.98,False
ORD-10697,2024-08-22,CUST-2988,South,Home & Garden,Air Purifier,4,159.99,0.0,639.96,False
ORD-12230,2024-10-19,CUST-1222,East,Clothing,Wool Sweater,3,79.99,0.15,203.97,False
ORD-14950,2024-05-11,CUST-4067,North,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-13263,2024-01-04,CUST-4454,East,Home & Garden,LED Desk Lamp,2,44.99,0.0,89.98,False
ORD-10065,2024-07-21,CUST-4452,East,Clothing,Rain Coat,3,119.99,0.1,323.97,False
ORD-13717,2024-01-21,CUST-1281,North,Home & Garden,Storage Organizer,4,29.99,0.0,119.96,True
ORD-12906,2024-12-15,CUST-3125,East,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-12480,2024-04-16,CUST-2451,East,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-11432,2024-06-13,CUST-2817,North,Clothing,Rain Coat,4,119.99,0.0,479.96,False
ORD-13448,2024-08-21,CUST-4734,North,Clothing,Yoga Pants,2,44.99,0.1,80.98,False
ORD-13411,2024-02-17,CUST-2878,East,Home & Garden,Scented Candles,5,19.99,0.1,89.96,False
ORD-14094,2024-05-09,CUST-1518,West,Electronics,Webcam HD,3,79.99,0.0,239.97,False
ORD-12092,2024-03-06,CUST-1886,East,Electronics,Bluetooth Speaker,2,59.99,0.05,113.98,False
ORD-13047,2024-05-17,CUST-1095,North,Electronics,Laptop Stand,2,49.99,0.0,99.98,True
ORD-10995,2024-02-04,CUST-3740,West,Clothing,Yoga Pants,3,44.99,0.0,134.97,False
ORD-12371,2024-11-12,CUST-1000,West,Home & Garden,Storage Organizer,2,29.99,0.0,59.98,True
ORD-14731,2024-01-19,CUST-4590,East,Electronics,Smart Watch,2,199.99,0.1,359.98,False
ORD-14397,2024-01-05,CUST-2044,North,Home & Garden,Wall Clock,2,39.99,0.05,75.98,False
ORD-14085,2024-01-15,CUST-2478,East,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-11780,2024-01-05,CUST-3445,East,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-12109,2024-12-22,CUST-4380,East,Clothing,Running Shoes,2,109.99,0.05,208.98,False
ORD-13170,2024-09-15,CUST-1960,North,Clothing,Casual Sneakers,3,89.99,0.15,229.47,False
ORD-13364,2024-12-19,CUST-2093,North,Clothing,Wool Sweater,4,79.99,0.0,319.96,False
ORD-10129,2024-07-06,CUST-1867,North,Electronics,Laptop Stand,3,49.99,0.0,149.97,False
ORD-14690,2024-05-08,CUST-1769,South,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-13378,2024-02-04,CUST-2859,South,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,True
ORD-10849,2024-08-26,CUST-2259,West,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-13725,2024-12-07,CUST-1908,East,Home & Garden,Storage Organizer,1,29.99,0.0,29.99,False
ORD-13671,2024-01-11,CUST-3224,North,Home & Garden,LED Desk Lamp,3,44.99,0.0,134.97,False
ORD-14528,2024-08-19,CUST-1297,West,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-12998,2024-04-24,CUST-4386,North,Clothing,Denim Jeans,2,59.99,0.05,113.98,False
ORD-12285,2024-04-15,CUST-2708,North,Electronics,Laptop Stand,2,49.99,0.0,99.98,False
ORD-14391,2024-07-20,CUST-1466,West,Electronics,Laptop Stand,1,49.99,0.05,47.49,False
ORD-13017,2024-05-19,CUST-4649,South,Home & Garden,Air Purifier,1,159.99,0.0,159.99,False
ORD-13191,2024-12-08,CUST-2032,West,Electronics,USB-C Hub,1,39.99,0.15,33.99,True
ORD-10077,2024-01-06,CUST-3597,East,Clothing,Running Shoes,1,109.99,0.05,104.49,False
ORD-14787,2024-12-17,CUST-4806,South,Clothing,Wool Sweater,1,79.99,0.25,59.99,True
ORD-11922,2024-08-28,CUST-4404,South,Clothing,Casual Sneakers,4,89.99,0.0,359.96,False
ORD-13921,2024-05-16,CUST-2393,North,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-14583,2024-11-21,CUST-2438,North,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-12570,2024-05-24,CUST-4204,South,Clothing,Denim Jeans,3,59.99,0.15,152.97,False
ORD-14814,2024-11-24,CUST-4935,South,Electronics,Webcam HD,3,79.99,0.15,203.97,False
ORD-12102,2024-03-06,CUST-1372,North,Electronics,LED Monitor,3,299.99,0.05,854.97,False
ORD-13402,2024-12-06,CUST-1526,West,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-14848,2024-11-13,CUST-4585,North,Home & Garden,Throw Blanket,3,49.99,0.05,142.47,False
ORD-13679,2024-05-09,CUST-3275,West,Home & Garden,Wall Clock,4,39.99,0.05,274.41,True
ORD-14083,2024-10-25,CUST-3572,South,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-11481,2024-02-07,CUST-3426,South,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-14457,2024-02-10,CUST-1082,North,Electronics,Wireless Headphones,1,89.99,0.15,76.49,False
ORD-10382,2024-09-13,CUST-3093,East,Electronics,USB-C Hub,1,39.99,0.05,37.99,False
ORD-14592,2024-07-12,CUST-4233,North,Electronics,LED Monitor,5,299.99,0.1,1349.96,False
ORD-14419,2024-03-20,CUST-4465,West,Clothing,Rain Coat,1,119.99,0.0,119.99,True
ORD-13984,2024-11-05,CUST-2270,North,Electronics,USB-C Hub,2,39.99,0.0,79.98,False
ORD-14827,2024-03-04,CUST-3302,East,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-14361,2024-08-17,CUST-3443,West,Clothing,Yoga Pants,2,44.99,0.2,71.98,False
ORD-10558,2024-10-06,CUST-2596,South,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-10835,2024-06-08,CUST-1987,South,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-10029,2024-01-21,CUST-2341,North,Home & Garden,Air Purifier,2,159.99,0.0,319.98,True
ORD-10463,2024-08-22,CUST-1330,South,Clothing,Running Shoes,1,109.99,0.2,87.99,False
ORD-13511,2024-01-18,CUST-4487,East,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,False
ORD-10916,2024-04-14,CUST-2492,North,Clothing,Casual Sneakers,2,89.99,0.1,161.98,False
ORD-11825,2024-07-15,CUST-1520,West,Electronics,Bluetooth Speaker,1,59.99,0.15,50.99,False
ORD-11299,2024-10-18,CUST-3830,South,Clothing,Casual Sneakers,1,89.99,0.15,76.49,False
ORD-13615,2024-02-22,CUST-3404,North,Clothing,Rain Coat,1,119.99,0.15,101.99,False
ORD-13279,2024-11-08,CUST-3399,East,Home & Garden,Air Purifier,2,159.99,0.05,303.98,True
ORD-14276,2024-05-12,CUST-3557,West,Electronics,USB-C Hub,1,39.99,0.1,35.99,False
ORD-13907,2024-04-28,CUST-3858,West,Clothing,Wool Sweater,4,79.99,0.05,303.96,False
ORD-10518,2024-12-21,CUST-1149,North,Clothing,Wool Sweater,2,79.99,0.25,119.98,False
ORD-14408,2024-05-01,CUST-4409,West,Home & Garden,Storage Organizer,4,29.99,0.0,119.96,False
ORD-12948,2024-05-20,CUST-4721,North,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-11872,2024-07-07,CUST-1215,East,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-13104,2024-04-06,CUST-3158,West,Home & Garden,LED Desk Lamp,1,44.99,0.1,40.49,False
ORD-10595,2024-06-06,CUST-3035,East,Clothing,Yoga Pants,5,44.99,0.15,191.21,False
ORD-10469,2024-12-16,CUST-2305,North,Clothing,Rain Coat,4,119.99,0.05,455.96,False
ORD-13148,2024-11-15,CUST-3220,East,Home & Garden,Air Purifier,2,159.99,0.0,319.98,True
ORD-13096,2024-12-23,CUST-4329,West,Clothing,Denim Jeans,1,59.99,0.25,44.99,False
ORD-13741,2024-11-25,CUST-3107,South,Clothing,Cotton T-Shirt,1,24.99,0.1,22.49,False
ORD-12415,2024-12-28,CUST-4466,South,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-12293,2024-07-23,CUST-2847,East,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-11554,2024-03-21,CUST-4215,South,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-10097,2024-06-10,CUST-2067,West,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,True
ORD-13739,2024-08-22,CUST-3996,South,Clothing,Rain Coat,1,119.99,0.2,95.99,False
ORD-13866,2024-06-15,CUST-3603,East,Electronics,Wireless Headphones,1,89.99,0.05,85.49,True
ORD-12212,2024-01-07,CUST-4490,North,Electronics,Laptop Stand,2,49.99,0.1,89.98,False
ORD-12429,2024-12-14,CUST-1232,South,Home & Garden,Scented Candles,1,19.99,0.05,18.99,False
ORD-12245,2024-07-12,CUST-3517,East,Electronics,Bluetooth Speaker,4,59.99,0.0,239.96,False
ORD-13790,2024-03-09,CUST-3839,West,Electronics,LED Monitor,4,299.99,0.05,1139.96,False
ORD-12076,2024-03-03,CUST-3372,West,Clothing,Winter Jacket,2,149.99,0.15,254.98,False
ORD-10447,2024-10-17,CUST-1547,North,Electronics,Laptop Stand,2,49.99,0.0,99.98,False
ORD-14278,2024-02-03,CUST-4644,South,Home & Garden,Coffee Maker,1,69.99,0.1,62.99,False
ORD-11733,2024-06-14,CUST-4185,West,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-11897,2024-03-17,CUST-4169,North,Electronics,Smart Watch,3,199.99,0.0,599.97,False
ORD-11017,2024-07-01,CUST-3252,East,Clothing,Running Shoes,2,109.99,0.05,208.98,False
ORD-12868,2024-04-10,CUST-3773,North,Home & Garden,Coffee Maker,2,69.99,0.0,139.98,False
ORD-10014,2024-03-05,CUST-2114,West,Home & Garden,Scented Candles,3,19.99,0.05,56.97,True
ORD-13911,2024-04-28,CUST-2048,East,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-13180,2024-02-13,CUST-1215,North,Electronics,Wireless Headphones,4,89.99,0.0,359.96,False
ORD-11215,2024-03-16,CUST-2635,North,Home & Garden,Air Purifier,2,159.99,0.05,303.98,False
ORD-14668,2024-10-07,CUST-3115,East,Clothing,Winter Jacket,3,149.99,0.05,427.47,False
ORD-13560,2024-04-01,CUST-3998,South,Clothing,Running Shoes,3,109.99,0.0,329.97,False
ORD-12130,2024-03-28,CUST-4867,East,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-14578,2024-12-06,CUST-4463,East,Electronics,USB-C Hub,1,39.99,0.15,33.99,False
ORD-12769,2024-10-25,CUST-4041,South,Clothing,Casual Sneakers,3,89.99,0.1,242.97,False
ORD-14246,2024-04-03,CUST-2244,West,Electronics,Bluetooth Speaker,2,59.99,0.0,119.98,False
ORD-14802,2024-12-21,CUST-2081,South,Home & Garden,Wall Clock,4,39.99,0.0,159.96,False
ORD-13441,2024-07-03,CUST-3986,East,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,True
ORD-10286,2024-06-05,CUST-2984,West,Electronics,USB-C Hub,1,39.99,0.15,33.99,False
ORD-13936,2024-06-25,CUST-3149,East,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-12312,2024-06-28,CUST-3381,South,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-13728,2024-03-23,CUST-3602,East,Clothing,Wool Sweater,1,79.99,0.25,59.99,False
ORD-10779,2024-09-03,CUST-3439,East,Electronics,Webcam HD,4,79.99,0.0,319.96,False
ORD-14637,2024-09-16,CUST-4488,North,Home & Garden,Air Purifier,3,159.99,0.0,479.97,False
ORD-14686,2024-02-13,CUST-1649,East,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-12052,2024-03-13,CUST-4221,East,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-10428,2024-05-11,CUST-2764,North,Home & Garden,Storage Organizer,4,29.99,0.0,119.96,False
ORD-13813,2024-08-19,CUST-2563,East,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-14123,2024-12-21,CUST-1467,North,Electronics,Wireless Headphones,4,89.99,0.0,359.96,False
ORD-11467,2024-05-25,CUST-1762,East,Home & Garden,Plant Pot Set,5,34.99,0.0,174.95,False
ORD-14209,2024-01-27,CUST-1756,West,Electronics,Wireless Headphones,2,89.99,0.05,170.98,False
ORD-14763,2024-04-10,CUST-2133,West,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-14614,2024-04-18,CUST-4153,North,Clothing,Winter Jacket,2,149.99,0.0,299.98,False
ORD-14765,2024-12-05,CUST-4389,North,Clothing,Yoga Pants,1,44.99,0.0,44.99,False
ORD-10350,2024-07-15,CUST-1736,South,Clothing,Casual Sneakers,1,89.99,0.0,89.99,False
ORD-10165,2024-11-20,CUST-3512,South,Home & Garden,Scented Candles,1,19.99,0.1,17.99,False
ORD-14542,2024-03-27,CUST-4297,West,Home & Garden,LED Desk Lamp,2,44.99,0.05,85.48,False
ORD-10660,2024-05-28,CUST-4781,East,Home & Garden,Scented Candles,1,19.99,0.05,18.99,True
ORD-12295,2024-01-24,CUST-4705,East,Clothing,Rain Coat,5,119.99,0.1,539.95,False
ORD-11339,2024-01-18,CUST-1778,West,Clothing,Running Shoes,4,109.99,0.1,395.96,False
ORD-12947,2024-07-22,CUST-2276,East,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-13870,2024-05-06,CUST-4105,West,Clothing,Running Shoes,4,109.99,0.1,395.96,False
ORD-12618,2024-11-19,CUST-2236,South,Home & Garden,Wall Clock,1,39.99,0.1,35.99,False
ORD-12206,2024-04-25,CUST-4872,East,Clothing,Yoga Pants,2,44.99,0.1,80.98,False
ORD-10383,2024-12-18,CUST-1193,North,Clothing,Denim Jeans,1,59.99,0.05,56.99,False
ORD-13059,2024-12-10,CUST-1204,North,Home & Garden,Scented Candles,1,19.99,0.05,18.99,False
ORD-12216,2024-11-27,CUST-4732,East,Clothing,Casual Sneakers,1,89.99,0.15,76.49,False
ORD-12188,2024-11-03,CUST-2779,North,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-10465,2024-05-20,CUST-4849,West,Electronics,USB-C Hub,2,39.99,0.05,75.98,False
ORD-11132,2024-02-25,CUST-2009,East,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-10299,2024-02-16,CUST-4338,South,Electronics,Laptop Stand,2,49.99,0.0,99.98,False
ORD-12445,2024-04-25,CUST-3099,West,Home & Garden,Throw Blanket,2,49.99,0.1,89.98,False
ORD-11615,2024-09-26,CUST-2505,West,Electronics,Bluetooth Speaker,2,59.99,0.15,101.98,False
ORD-13810,2024-10-13,CUST-3818,West,Electronics,USB-C Hub,5,39.99,0.15,169.96,False
ORD-13854,2024-09-03,CUST-1592,East,Electronics,Webcam HD,2,79.99,0.05,151.98,False
ORD-12317,2024-05-17,CUST-2550,South,Clothing,Denim Jeans,1,59.99,0.05,56.99,False
ORD-14404,2024-12-07,CUST-4039,East,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,False
ORD-13228,2024-02-01,CUST-1575,East,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-11937,2024-11-15,CUST-1413,South,Electronics,USB-C Hub,3,39.99,0.1,107.97,False
ORD-14781,2024-03-02,CUST-3080,North,Clothing,Winter Jacket,2,149.99,0.25,224.98,False
ORD-14937,2024-07-19,CUST-4456,South,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,True
ORD-12986,2024-01-20,CUST-2605,West,Clothing,Casual Sneakers,3,89.99,0.15,229.47,False
ORD-11048,2024-12-16,CUST-2727,West,Electronics,LED Monitor,2,299.99,0.05,569.98,False
ORD-14413,2024-06-23,CUST-1207,South,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-14101,2024-06-10,CUST-1547,North,Clothing,Denim Jeans,1,59.99,0.05,56.99,False
ORD-11528,2024-11-15,CUST-2166,South,Electronics,Webcam HD,1,79.99,0.05,75.99,True
ORD-10052,2024-12-26,CUST-4201,East,Home & Garden,Coffee Maker,2,69.99,0.05,132.98,True
ORD-10846,2024-02-28,CUST-1793,East,Electronics,Bluetooth Speaker,3,59.99,0.05,170.97,False
ORD-10251,2024-05-12,CUST-4907,South,Electronics,Wireless Headphones,4,89.99,0.05,341.96,False
ORD-11027,2024-11-03,CUST-3500,South,Clothing,Running Shoes,2,109.99,0.25,164.98,False
ORD-11668,2024-02-16,CUST-4475,South,Clothing,Denim Jeans,1,59.99,0.2,47.99,True
ORD-10806,2024-12-19,CUST-1215,North,Clothing,Casual Sneakers,2,89.99,0.0,179.98,True
ORD-11552,2024-11-18,CUST-3512,South,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-10031,2024-03-21,CUST-4285,South,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-10715,2024-12-28,CUST-1636,West,Electronics,Wireless Headphones,2,89.99,0.15,152.98,False
ORD-14019,2024-03-17,CUST-3771,West,Clothing,Denim Jeans,3,59.99,0.2,143.98,False
ORD-13008,2024-10-09,CUST-3085,East,Clothing,Cotton T-Shirt,5,24.99,0.25,93.71,True
ORD-14784,2024-06-16,CUST-1685,North,Clothing,Rain Coat,1,119.99,0.05,113.99,False
ORD-14638,2024-10-09,CUST-2254,East,Home & Garden,Wall Clock,4,39.99,0.0,159.96,False
ORD-14118,2024-02-11,CUST-2556,East,Clothing,Denim Jeans,2,59.99,0.0,119.98,False
ORD-14303,2024-08-11,CUST-2896,East,Home & Garden,Wall Clock,2,39.99,0.0,79.98,False
ORD-13175,2024-03-13,CUST-1042,North,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-11044,2024-12-21,CUST-3950,North,Clothing,Cotton T-Shirt,1,24.99,0.05,23.74,False
ORD-12327,2024-01-17,CUST-1324,East,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-12020,2024-12-18,CUST-1983,South,Clothing,Cotton T-Shirt,4,24.99,0.1,89.96,False
ORD-11759,2024-07-25,CUST-3204,East,Clothing,Yoga Pants,1,44.99,0.25,33.74,False
ORD-12144,2024-06-27,CUST-4353,West,Clothing,Yoga Pants,2,44.99,0.2,71.98,False
ORD-12489,2024-05-21,CUST-2093,North,Clothing,Cotton T-Shirt,5,24.99,0.2,99.96,False
ORD-12356,2024-12-25,CUST-2502,North,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,False
ORD-13122,2024-01-15,CUST-4485,East,Clothing,Denim Jeans,2,59.99,0.15,101.98,False
ORD-14421,2024-12-12,CUST-3619,West,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-13455,2024-03-27,CUST-2436,West,Electronics,Wireless Headphones,2,89.99,0.05,170.98,False
ORD-10330,2024-05-16,CUST-2359,North,Electronics,Smart Watch,1,199.99,0.0,199.99,True
ORD-13398,2024-04-09,CUST-2634,West,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-14485,2024-10-17,CUST-1252,North,Electronics,USB-C Hub,2,39.99,0.0,79.98,False
ORD-11638,2024-12-04,CUST-4675,South,Electronics,Webcam HD,2,79.99,0.1,143.98,False
ORD-11515,2024-01-26,CUST-2815,South,Home & Garden,Coffee Maker,2,69.99,0.05,132.98,False
ORD-10861,2024-06-20,CUST-2996,East,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-14469,2024-12-10,CUST-4318,South,Clothing,Winter Jacket,1,149.99,0.2,119.99,False
ORD-14987,2024-08-02,CUST-1409,North,Home & Garden,Wall Clock,2,39.99,0.0,79.98,False
ORD-11198,2024-10-23,CUST-1633,South,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-11111,2024-03-10,CUST-3319,South,Home & Garden,Storage Organizer,3,29.99,,80.97,False
ORD-10327,2024-08-07,CUST-3536,North,Electronics,Mechanical Keyboard,1,129.99,0.05,123.49,False
ORD-11088,2024-12-11,CUST-4607,South,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-14222,2024-12-11,CUST-1313,West,Electronics,LED Monitor,1,299.99,0.05,284.99,False
ORD-12515,2024-12-06,CUST-3167,East,Home & Garden,Wall Clock,3,39.99,0.0,119.97,False
ORD-10003,2024-08-16,CUST-4209,South,Electronics,LED Monitor,4,299.99,0.05,1139.96,False
ORD-12642,2024-11-20,CUST-3526,North,Clothing,Yoga Pants,1,44.99,0.1,40.49,False
ORD-13083,2024-08-10,CUST-3587,South,Clothing,Casual Sneakers,1,89.99,0.1,80.99,False
ORD-11490,2024-03-12,CUST-3235,South,Electronics,Wireless Headphones,3,89.99,0.0,269.97,False
ORD-12459,2024-05-08,CUST-3778,West,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,True
ORD-14618,2024-04-13,CUST-1103,East,Clothing,Rain Coat,1,119.99,0.05,113.99,False
ORD-10549,2024-11-27,CUST-2296,South,Home & Garden,LED Desk Lamp,3,44.99,0.0,134.97,False
ORD-10556,2024-02-20,CUST-1151,North,Home & Garden,Air Purifier,2,159.99,0.05,303.98,False
ORD-12202,2024-06-09,CUST-3996,South,Home & Garden,Storage Organizer,2,29.99,0.0,59.98,False
ORD-12589,2024-10-12,CUST-2303,East,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-11485,2024-05-21,CUST-2983,East,Clothing,Casual Sneakers,2,89.99,0.0,179.98,False
ORD-14832,2024-09-09,CUST-4102,North,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-10264,2024-12-13,CUST-4140,South,Clothing,Running Shoes,1,109.99,0.1,98.99,False
ORD-11471,2024-10-11,CUST-1465,East,Clothing,Rain Coat,1,119.99,0.2,95.99,False
ORD-11234,2024-09-13,CUST-3165,North,Clothing,Running Shoes,1,109.99,0.05,104.49,True
ORD-11154,2024-08-14,CUST-1194,South,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-11401,2024-03-23,CUST-4764,North,Clothing,Winter Jacket,3,149.99,0.05,427.47,False
ORD-13171,2024-04-17,CUST-2480,West,Electronics,Wireless Headphones,4,89.99,0.05,341.96,False
ORD-10918,2024-11-06,CUST-2575,North,Electronics,LED Monitor,2,299.99,0.1,539.98,False
